ac_year,district_cd,District,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
2020-21,2726,Ahmadnagar,1,272601,Akole,0,ZP,272601,272601016,BARAVWADI [ MAVESHI ],2726010017,MAVESHI,27260101602,GOVT.ASHRAM SHALA BARAVWADI,at baravwadi post  maveshi tal akole dist ahmadnagar,422604,1972,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,19,4,0,19.475744,73.839653,2,2424,8888665333,2424,,8888665333,www.akolebrc.org,hmmaveshi@yahoo.com,shivraj haridas kadam,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,1201014,,0,Null,,,2,1,0,0,0,5,7,12,11,8,19,5,11,16,14,16,30,17,25,42,26,29,55,21,39,60,26,31,57,22,38,60,24,30,54,0,0,0,0,0,0,52,67,119,73,99,172,125,166,291,46,68,114,0,0,0,46,68,114,171,234,405,251 to 1000
2020-21,2726,Ahmadnagar,1,272609,Rahuri,0,ZP,272609,272609040,KOLEWADI,2726090007,MHAISGAON,27260904005,GOVT.M.ASHRAM SHALA KOLEWADI,GOVT ASHARAM SCHOOL KOLEWADI TAL RAHURI DIST A NAGAR,413706,1988,1,8,Secondary only with grades 9 & 10,3,13,Tribal Welfare,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.384196,74.443611,9,,9767333021,,,9767333021,,hmkolewadi@yahoo.com,SHRI GAVARE BALASAHEB DHONDIRAM,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,12.10.021,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40,19,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,74,0,0,0,38,36,74,38,36,74,31 to 100
2020-21,2726,Ahmadnagar,1,272604,Karjat,0,ZP,272604,272604013,GOYKARWADI,2726040002,BAHIROBAWADI,27260401303,SHASKIY NIVASHI SHALA GAYKARWADI,"AT-GAIKARWADI, POST-BAHIROBAWADI, TAL-KARJAT, DIST-AHMEDNAGAR",414402,2011,2,7,Secondary with grades 6 to 10,1,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,19,0,0,18.586701,74.97955,9,2489,9552211357,,,9096784499,,govtrsgaykarwadi@gmail.com,SHITOLE SUBHASH GAJANAN,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,1203054,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,22,0,22,20,0,20,25,0,25,0,0,0,0,0,0,0,0,0,32,0,32,32,0,32,45,0,45,0,0,0,45,0,45,77,0,77,31 to 100
2020-21,2705,Akola,2,270507,Telhara,0,ZP,270507,270507011,ADGAON BR.,2705070002,ZPP CLS  ADGAON BR,27050701105,ZP VIDYALAY ADGAON BK,AT POST ADGAON BK TA TELHARA DIST AKOLA ,444126,1956,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,4,19,0,21.133187,76.947628,2,,7972753064,,,9561393822,,zpschadgao@gmail.com,DILIP INGLE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,0,,2,State Board,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,5,6,11,20,13,33,21,24,45,24,29,53,28,31,59,0,0,0,5,13,18,5,13,18,41,37,78,52,60,112,93,97,190,98,110,208,101 to 250
2020-21,2705,Akola,2,270505,Murtizapur,0,ZP,270505,270505107,MURTIZAPUR,2705050014,NAGAR PARISHAD MURTIZAPUR,27050510720,INDIRA GANDHI NP UPP. GIRLS MURTIZAPUR,TANGA CHAUOK OLD CITY MURTIZAPUR,444107,1958,2,6,Secondary with grades 1 to 10,3,18,Nagar Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.734266,77.371702,2,,9890508017,,,7276631372,,,R J SONKHASKAR,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,107004,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,34,14,13,27,14,9,23,18,9,27,18,14,32,19,11,30,0,0,0,0,0,0,21,13,34,46,31,77,67,44,111,37,25,62,0,0,0,37,25,62,104,69,173,101 to 250
2020-21,2705,Akola,2,270505,Murtizapur,0,ZP,270505,270505101,MANA,2705050013,ZP UPP. PCS- NAGTHANA,27050510103,ZP VID.MANA,"Z. P. Highschool, mana, Tq. Murtijapur, dist. Akola",444106,1956,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.76466,77.477308,2,,8459354175,,,9423534249,,zphsmana@gmail.com,Prashant  V Sawaji,2,2,0,Not Applicable,2,0,Not Applicable,1,27501080509,37,39,1,2,State Board,01.07.013,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,39,21,20,41,19,17,36,18,18,36,12,18,30,15,21,36,0,0,0,0,0,0,17,22,39,58,55,113,75,77,152,27,39,66,0,0,0,27,39,66,102,116,218,101 to 250
2020-21,2705,Akola,2,270505,Murtizapur,0,ZP,270505,270505004,SHELUWETAL,2705050001,ZP CLUSTER SCH. ANBHORA,27050500403,GOVT. ASHRAM SCHOOL  SHELU WETAL,At Shelu Po Sonori Tq Murtijapur Dist Akola,444107,2011,1,7,Secondary with grades 6 to 10,1,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.712472,77.342027,9,,7218082857,,,9657546750,,swgrs.sheluvetal38@gmail.com,LILA RUPRAO BANSOD ,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,107053,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,12,31,0,31,40,0,40,35,0,35,0,0,0,0,0,0,0,0,0,44,0,44,44,0,44,75,0,75,0,0,0,75,0,75,119,0,119,101 to 250
2020-21,2705,Akola,2,270503,Balapur,0,ZP,270503,270503022,KANEHRI GAWALI,2705030003,ZP CLS  DEGAON,27050302203,Z.P.MADHYAMIK SCHOOL KANHERI GAWALI,KANHERI GAWALI BALAPUR AKOLA,444302,1967,1,7,Secondary with grades 6 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.661165,76.833912,9,,9370533597,,,9370533597,,zphskg@yahoo.com,Vinod Murlidhar Ragade,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,105019,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,42,21,17,38,20,22,42,22,22,44,25,26,51,0,0,0,0,0,0,0,0,0,63,59,122,63,59,122,47,48,95,0,0,0,47,48,95,110,107,217,101 to 250
2020-21,2705,Akola,2,270503,Balapur,0,ZP,270503,270503007,SHELAD,2705030021,ZP CLS BATWADI BK,27050300703,SC GIRLS GOVT.RESI.SCHOOL SHELAD,At Shelas Post Kanheri Gawali Tq Balapur Dist Akola,444302,2011,1,7,Secondary with grades 6 to 10,2,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.664418,76.782002,9,,7720823124,,,9405898089,www.education.maharashtra.gov.in,shelad_s@yahoo.com,Shila Bhaurao Mohod,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,01-05-048,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,34,34,0,47,47,0,39,39,0,30,30,0,0,0,0,0,0,0,0,0,0,87,87,0,87,87,0,69,69,0,0,0,0,69,69,0,156,156,101 to 250
2020-21,2705,Akola,2,270502,Akot,0,ZP,270502,270502115,AKOT,2705020013,NP CLS AKOT,27050211545,ZP HIGHER SEC SCH AKOT,AT NARSING ROAD AKOT TQ AKOT DIST AKOLA,444101,1862,2,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,18,0,0,21.096338,77.055253,2,,9766461658,,,8805282705,,zphsakot@rediffmail.com,RAJANI U GHUTE,2,1,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,102009,,2,State Board,102011,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,1,11,6,1,7,5,5,10,37,5,42,30,1,31,14,19,33,18,16,34,2,0,2,21,7,28,23,7,30,67,6,73,32,35,67,99,41,140,122,48,170,101 to 250
2020-21,2705,Akola,2,270502,Akot,0,ZP,270502,270502077,PANAJ,2705020009,ZP CLS  PANAJ,27050207705,SHASAKIYA AASHRAM SCH PANAJ,"panaj camp akot, near bus stand akot",444101,2003,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,21.143583,77.136428,2,,9527527448,,,9422424373,,hmgovtashramschoolpanaj@gmail.com,S M Gotmare,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,102052,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,18,28,46,15,26,41,24,23,47,18,25,43,19,27,46,0,0,0,0,0,0,1,9,10,57,77,134,58,86,144,37,52,89,0,0,0,37,52,89,95,138,233,101 to 250
2020-21,2705,Akola,2,270502,Akot,0,ZP,270502,270502026,PATSUL,2705020003,ZP CLS  PATSUL,27050202602,ANUSUCHIT JATI MULANCHI SHASKIY NIWASI SHALA PATSUL,at patsul post deori tq akot dist akola pin code 444101,444101,2012,1,7,Secondary with grades 6 to 10,1,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,19,0,0,20.982771,77.025939,9,,8975630831,,,8208282658,,swgrs.patsul39@gmail.com,shri santosh vasanta pahurkar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,102058,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,34,0,34,37,0,37,37,0,37,34,0,34,0,0,0,0,0,0,0,0,0,79,0,79,79,0,79,71,0,71,0,0,0,71,0,71,150,0,150,101 to 250
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501214,WARD NO. 5,2705010028,AKOLA,27050121401,ZP AGARKAR SECONDARY And  HIGHER SECONDARY SCHOOL BOYS  AKOLA,railway station road ramdas peth akola,444001,1868,2,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,18,19,0,20.717875,77.003877,2,,9423127229,,,9423127229,,zpagarkarhs@gmail.com,SATISH D DESHMUKH,2,1,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,101029,,2,State Board,101001,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,9,3,12,7,4,11,9,3,12,7,0,7,49,30,79,59,23,82,0,0,0,23,9,32,23,9,32,16,3,19,108,53,161,124,56,180,147,65,212,101 to 250
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501089,KAPSHI ROAD,2705010012,ZP CLU. PS- KAPSHI ROAD,27050108905,ANUSUCHIT JATI MULINCHI SHASKIYA NIWASI SHALA KAPSHI ROAD,anusuchit jati mulinchi shaskiya nivasi shala goregaon khurd akola,444001,2011,1,7,Secondary with grades 6 to 10,2,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.631399,76.944779,9,,7030776919,,,7030776919,,swgrs.goregaon37@gmail.com,anusuchit jati mulinchi shaskiya nivasi shala goregaon khurd ta di akola,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,01.01.165,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,32,32,0,40,40,0,34,34,0,37,37,0,0,0,0,0,0,0,0,0,0,77,77,0,77,77,0,71,71,0,0,0,0,71,71,0,148,148,101 to 250
2020-21,2705,Akola,2,270507,Telhara,0,ZP,270507,270507064,HIWARKHED,2705070005,ZP CLU SCH HIWARKHED,27050706408,ZP M.G. HIGH SCHOOL HIWARKHED,VIJAY NAGAR MAIN ROAD HIWARKHED,444103,1952,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,18,19,0,21.137487,76.859738,2,,9881542671,,,9881542671,,zpmghighschool1952@gmail.com,Vishnu Mahadevrao Misal,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,01-03-005,,2,State Board,103004,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,9,0,9,64,50,114,65,75,140,82,65,147,116,42,158,40,31,71,0,0,0,77,51,128,77,51,128,147,140,287,156,73,229,303,213,516,380,264,644,251 to 1000
2020-21,2705,Akola,2,270505,Murtizapur,0,ZP,270505,270505107,MURTIZAPUR,2705050014,NAGAR PARISHAD MURTIZAPUR,27050510721,JAYNARAYANJI BOOB NP HINDI VID MURTIZAPUR,NEAR S.T.BUS STAND MURTIZAPUR,444107,1956,2,3,Higher Secondary with grades 1 to 12,3,18,Nagar Parishad,1_Govt,1_Govt,5,12,4,Hindi,03 Hindi,18,0,0,20.735378,77.356795,2,,9922644504,,,9604579174,,,A.N.More,2,1,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,107005,,2,State Board,107018,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,24,14,12,26,18,20,38,15,17,32,27,35,62,25,37,62,8,10,18,8,9,17,15,9,24,47,49,96,62,58,120,52,72,124,16,19,35,68,91,159,130,149,279,251 to 1000
2020-21,2705,Akola,2,270504,Barshitakli,0,ZP,270504,270504116,KOTHALI BR.,2705040014,ZP  CLS  WARKHED KH,27050411602,SHASAKIYA SEC  AASHRAM SCH,"atpost.kothali,ta.barshitakali,dist.akola",444401,1981,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.464631,77.126514,2,,9552243510,,,9850315037,,yashwantingole18@gmail.com,AMOL NIRANJAN PARVE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,104038,,0,Null,,,2,1,0,0,0,12,14,26,13,25,38,9,16,25,26,23,49,17,30,47,18,31,49,20,39,59,27,44,71,18,41,59,22,32,54,0,0,0,0,0,0,77,108,185,65,114,179,142,222,364,40,73,113,0,0,0,40,73,113,182,295,477,251 to 1000
2020-21,2705,Akola,2,270503,Balapur,0,ZP,270503,270503086,BALAPUR,2705030021,ZP CLS BATWADI BK,27050308615,Z.P.MADHYAMIC SCHOOL BALAPUR,z.p. high school balpur Ta.balapur Dist Akola,444302,1868,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,18,0,0,20.664383,76.768503,2,,9922034361,,,9922034361,,z.pbalapur@gmail.com,Ku shila Ramlal Yadav,2,1,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,2,,0,Null,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,47,43,27,70,33,13,46,43,38,81,50,46,96,45,41,86,0,0,0,0,0,0,24,23,47,119,78,197,143,101,244,95,87,182,0,0,0,95,87,182,238,188,426,251 to 1000
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501185,WARD NO. 11,2705010028,AKOLA,27050118505,ZP SAVITRIBAI FULE GIRLS HIGH SCHOOL AKOLA,damle chowk ward no 21 akola,444001,1932,2,6,Secondary with grades 1 to 10,2,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,18,0,0,20.715349,77.001951,2,,9764401828,,,9764401828,https://education.maharashtra.gov.in/saral/27050118505,dineshkankal972@gmail.com,DINESH U KANKAL,2,1,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,101030,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,40,40,0,59,59,0,64,64,0,129,129,0,121,121,0,0,0,0,0,0,0,2,2,0,163,163,0,165,165,0,250,250,0,0,0,0,250,250,0,415,415,251 to 1000
2020-21,2705,Akola,2,270505,Murtizapur,0,ZP,270505,270505107,MURTIZAPUR,2705050014,NAGAR PARISHAD MURTIZAPUR,27050510718,ZP HIGHSCHOOL MURTIZAPUR,"SHIVAJI NAGAR, MURTIZAPUR",444107,1865,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.72791,77.36638,2,,9881047487,,,9881047487,,zphighschoolmzr@gmail.com,SURESH SUKHDEVRAO PAWAR,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,107008,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,6,2,8,5,3,8,12,9,21,13,5,18,7,10,17,0,0,0,0,0,0,6,2,8,23,14,37,29,16,45,20,15,35,0,0,0,20,15,35,49,31,80,31 to 100
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501211,WARD NO. 55,2705010018,ZP UPP. PCS UMARI PNO. 1,27050121102,ZP SECONDARY URDU SCHOOL RATANLAL PLOT AKOLA,RATANLAL PLOT  CIVIL LINE AKOLA,444001,1929,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,18,Urdu,04 Urdu,0,0,0,20.710343,77.007458,2,,9881581578,,,9881581578,,Mahmoodkhansir@gmail.com,MAHMOOD KHAN MURTUZA KHAN,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,1970,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,9,15,4,1,5,9,7,16,10,2,12,0,0,0,0,0,0,0,0,0,12,16,28,12,16,28,19,9,28,0,0,0,19,9,28,31,25,56,31 to 100
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501203,WARD NO. 39,2705010006,ZP UPP. P CLU. S- BHOURAD,27050120301,Z P HIGH SCHOOL TOWN HARIHAR PETH AKOLA,Z P PRI SCHOOL HARIHAR PETH AKOLA,444002,1955,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,18,0,0,20.699957,76.986375,2,,9921686806,,,9921686806,,,A N AHERKAR,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,101028,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,2,2,4,4,5,9,10,6,16,2,5,7,0,0,0,0,0,0,0,0,0,9,13,22,9,13,22,12,11,23,0,0,0,12,11,23,21,24,45,31 to 100
2020-21,2705,Akola,2,270501,Akola Ps,0,ZP,270501,270501171,AKOLA,2705010028,AKOLA,27050117183,GOVERNMENT TECHNICAL HIGH SCHOOL AKOLA,government technical high school akoa,444001,1922,2,11,Higher Secondary only with grades 11 & 12,3,1,Department of Education,1_Govt,1_Govt,11,12,19,English,02 English,10,0,0,20.716667,76.99782,9,724,9850949366,724,2970012,9766005041,,gths.akola@dvet.gov.in,K D HATALKAR,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,0,Null,,,2,State Board,101902,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,25,46,7,53,0,0,0,0,0,0,0,0,0,0,0,0,64,14,78,64,14,78,64,14,78,31 to 100
2020-21,2707,Amravati,3,270708,Daryapur,0,ZP,270708,270708109,DARYAPUR,2707080013,N P 3,27070810902,Z P EX GOVT HIGH SCHOOL,Ashok Nagar Near kondwada Daryapur,444803,1862,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.928408,77.324843,2,,9421785844,,,9420078674,,zphighdaryapur@gmail.com,Sanjay B Kukade,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,212014,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,0,0,0,2,9,11,2,9,11,1 to 30
2020-21,2707,Amravati,3,270707,Chandur Rly,0,ZP,270707,270707012,CHIRODI,2707070001,MANJARKHED KASBA,27070701202,GOVT ASHRAM SCHOOL CHIRODI,At Chirodi Post Karala Ta Chandur Railway,444904,1973,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.881203,77.916995,2,,9657009600,,,9657009600,,chirodiashram16@gmail.com,Shri J M Ghdhave,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,204027,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,4,10,0,10,0,0,0,10,0,10,12,2,14,1 to 30
2020-21,2707,Amravati,3,270703,Anjangaon Surji,0,ZP,270703,270703045,KASBEGAWHAN,2707030005,KASBEGAVAN,27070304503,Z P HIGH SCHOOL KASBEGHAVAN,AT POST KASBEGAVHAN ANJANGOAN SURJI AMRAVATI 444705,444705,1973,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,21.099895,77.410604,2,,7775955625,,,7775955625,https://education.maharashtra.gov.in/saral/27070304503,zphighschoolkasbegavhanamt@gmail.com,DILIP MANIKRAO HAMBARDE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,S211008,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,5,0,7,7,2,0,2,3,1,4,2,1,3,0,0,0,0,0,0,0,4,4,5,9,14,5,13,18,5,2,7,0,0,0,5,2,7,10,15,25,1 to 30
2020-21,2707,Amravati,3,270714,Warud,0,ZP,270714,270714013,MANIKPUR,2707140001,BENODA,27071401301,GOVT ASHRAM SCHOOL MANIKPUR,At Post Manikpur Tq Warud Dist amravati,444908,1972,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,21.422335,78.167019,2,,8766583394,,,8766583394,,asmanikpur@gmail.com,N R Farkade,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,208049,,0,Null,,,2,1,0,0,0,6,3,9,0,1,1,3,0,3,3,2,5,4,1,5,10,5,15,12,5,17,11,11,22,10,17,27,22,14,36,0,0,0,0,0,0,16,7,23,33,21,54,49,28,77,32,31,63,0,0,0,32,31,63,81,59,140,101 to 250
2020-21,2707,Amravati,3,270714,Warud,0,ZP,270714,270714001,BENODA,2707140001,BENODA,27071400105,S.C.  BOYS GOVT. NIWASI  SCHOOL BENODA,AT  BENODA  TQ  WARUD  DIST  AMRAVATI,444908,2011,1,7,Secondary with grades 6 to 10,1,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,21.457301,78.18536,9,,9922899745,,,9922899745,,residentialschoolbenoda@gmail.com,  ATUL DAYARAM BORE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,208057,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,30,0,30,30,0,30,33,0,33,28,0,28,0,0,0,0,0,0,0,0,0,66,0,66,66,0,66,61,0,61,0,0,0,61,0,61,127,0,127,101 to 250
2020-21,2707,Amravati,3,270712,Nandgaon Kh,0,ZP,270712,270712105,MANGRUL CHAVALA,2707120009,SALOD,27071210502,Z P MADHYAMIK VIDYALAYA,Mangrul Chavala Taluka Nandgaon Kh Dist Amravati ,444708,1960,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,0,0,0,20.606245,77.816747,2,,8275540422,,,9422015959,,zphighschoolmangrulcawala@gmail.com,AJAYKUMAR KOLI,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,1960,,2,State Board,1996,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,16,21,37,19,16,35,21,9,30,12,8,20,17,19,36,14,10,24,10,23,33,13,13,26,56,46,102,69,59,128,29,27,56,24,33,57,53,60,113,122,119,241,101 to 250
2020-21,2707,Amravati,3,270712,Nandgaon Kh,0,ZP,270712,270712038,NANDGAON KH.,2707120004,NANDGAON,27071203814,"ANUSUCHIT JATI VA NAVBOUDHA MULANCHI SHASKIY NIVASI SHALA, NANDGAON KHANDESHWAR","YAVATMAL ROAD,NANDGAON KHANDESHWAR,DIST.AMRAVATI",444708,2018,1,7,Secondary with grades 6 to 10,1,10,Social Welfare,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.665097,77.837815,9,,9403389840,,,9673883454,,scanbgrs.nandgaon@gmail.com,rahul savalikar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,02.03.34,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,24,0,24,35,0,35,23,0,23,22,0,22,0,0,0,0,0,0,0,0,0,64,0,64,64,0,64,45,0,45,0,0,0,45,0,45,109,0,109,101 to 250
